probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
COL1A1_1466	101.771298112734	4.3735124195966e-07	0.000956487166165776	34.9164397566175	1	0	0	PFOS0.02vsDMSO.txt	1277	COL1A1
ACAA1_48	379.217044904365	0.000219400879064213	0.086886316959461	-1.58332669937577	0	0	0	PFOS0.02vsDMSO.txt	30	ACAA1
EI24_15156	82.3266596958775	0.000195134130987369	0.086886316959461	-2.80802262391496	0	0	0	PFOS0.02vsDMSO.txt	9538	EI24
NUS1_4786	72.3403157933104	0.000177821589650952	0.086886316959461	-1.8690237888161	0	0	0	PFOS0.02vsDMSO.txt	116150	NUS1
RACGAP1_19398	9.2312526502122	0.000238371239943652	0.086886316959461	-6.27631270908691	0	0	0	PFOS0.02vsDMSO.txt	29127	RACGAP1
TSKU_7371	1190.6523405631	0.000235725075671949	0.086886316959461	-1.5268670488125	0	0	0	PFOS0.02vsDMSO.txt	25987	TSKU
GSTA5_24748	162.219601953964	0.000314686551896524	0.0901003129440441	-5.95951705298659	0	0	0	PFOS0.02vsDMSO.txt	221357	GSTA5
LCP1_3761	1116.0583012356	0.000329585049635278	0.0901003129440441	-1.62532675175058	0	0	0	PFOS0.02vsDMSO.txt	3936	LCP1
HIST1H2BK_2955	132.330135459621	0.00073516013155758	0.178643911968492	-1.64063628126918	0	0	0	PFOS0.02vsDMSO.txt	85236	HIST1H2BK
AOAH_28306	12.6265544348016	0.000854772108619963	0.179832347508433	-5.01020465781139	0	0	0	PFOS0.02vsDMSO.txt	313	AOAH
NCAPH_4484	8.99175683004838	0.000935277899691708	0.179832347508433	-10.5972581358916	0	0	0	PFOS0.02vsDMSO.txt	23397	NCAPH
TUBA1B_7399	91.5688088586441	0.000986734417055871	0.179832347508433	-1.94554640704375	0	0	0	PFOS0.02vsDMSO.txt	10376	TUBA1B
CD52_13919	691.533455517256	0.00160038783256223	0.233336545987573	-1.52665238598556	0	0	0	PFOS0.02vsDMSO.txt	1043	CD52
PPARA_17989	391.833049903817	0.00159722665592459	0.233336545987573	1.29961384594709	0	0	0	PFOS0.02vsDMSO.txt	5465	PPARA
TPX2_7308	25.4593916350139	0.00141022595964251	0.233336545987573	-2.61678721608603	0	0	0	PFOS0.02vsDMSO.txt	22974	TPX2
BCAT1_25914	186.598454665589	0.00209436177231552	0.269433482120826	-1.6190464430141	0	0	0	PFOS0.02vsDMSO.txt	586	BCAT1
FABP4_21799	5138.20269279635	0.00198542750082422	0.269433482120826	-2.16806168909541	0	0	0	PFOS0.02vsDMSO.txt	2167	FABP4
AKR1C3_26820	1966.75375549461	0.00383145813257655	0.281240774131457	-1.52343905753733	0	0	0	PFOS0.02vsDMSO.txt	8644	AKR1C3
ANXA2_304	11530.316707226	0.00345989647679846	0.281240774131457	-1.30515506926658	0	0	0	PFOS0.02vsDMSO.txt	302	ANXA2
ATP6V1D_574	258.453926242983	0.00287106914495717	0.281240774131457	-1.33891286957144	0	0	0	PFOS0.02vsDMSO.txt	51382	ATP6V1D
DNM1_1924	28.7290942610299	0.00362859277226996	0.281240774131457	2.14618138670493	0	0	0	PFOS0.02vsDMSO.txt	1759	DNM1
FASTKD5_2353	26.9009459829387	0.0039864947407751	0.281240774131457	-2.08880901322663	0	0	0	PFOS0.02vsDMSO.txt	60493	FASTKD5
FBXL12_2366	21.6399363682014	0.00390185519883007	0.281240774131457	-2.43513051045575	0	0	0	PFOS0.02vsDMSO.txt	54850	FBXL12
HMG20B_3013	27.9139660006381	0.00338124634158181	0.281240774131457	1.83286513261241	0	0	0	PFOS0.02vsDMSO.txt	10362	HMG20B
IGSF6_10705	572.078456120078	0.00259602805886822	0.281240774131457	-1.70088210777923	0	0	0	PFOS0.02vsDMSO.txt	10261	IGSF6
ME1_16747	423.051478555113	0.0028073843560125	0.281240774131457	-1.48710032915166	0	0	0	PFOS0.02vsDMSO.txt	4199	ME1
NUDCD3_4752	129.8612658865	0.00333059907936082	0.281240774131457	1.49801989895305	0	0	0	PFOS0.02vsDMSO.txt	23386	NUDCD3
RNPS1_5895	142.097036176885	0.00388204306039568	0.281240774131457	-1.54805354835099	0	0	0	PFOS0.02vsDMSO.txt	10921	RNPS1
S100A9_25189	273.261869007491	0.00245633355996417	0.281240774131457	-1.66133767174754	0	0	0	PFOS0.02vsDMSO.txt	6280	S100A9
SEL1L_11119	488.44524187486	0.0030379884260118	0.281240774131457	1.28504774498103	0	0	0	PFOS0.02vsDMSO.txt	6400	SEL1L
UGT1A6_7540	74.8700678033648	0.00236975684688502	0.281240774131457	-1.68612507614196	0	0	0	PFOS0.02vsDMSO.txt	54578	UGT1A6
C2CD2_875	55.6784077473605	0.00441367065436845	0.288589717791856	1.42438216790854	0	0	0	PFOS0.02vsDMSO.txt	25966	C2CD2
