probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
CREB1_28364	104.603847624395	3.31765256033462e-05	0.0296432256265898	-1.77880817188219	0	1	0	PFBS1vsDMSO.txt	1385	CREB1
DECR1_1831	840.99331113815	3.06358442875311e-05	0.0296432256265898	1.42633592280966	0	0	0	PFBS1vsDMSO.txt	1666	DECR1
ASCC3_26863	97.6663145301315	0.000238443096033337	0.0496437304246481	-1.96897842612763	0	1	0	PFBS1vsDMSO.txt	10973	ASCC3
CHIC2_1295	82.6432955720587	0.000154589988027524	0.0496437304246481	-2.08291712676096	0	1	0	PFBS1vsDMSO.txt	26511	CHIC2
NR1H4_25084	740.257139297785	0.000217689201096372	0.0496437304246481	-1.3841996393228	0	0	0	PFBS1vsDMSO.txt	9971	NR1H4
RPS6_6014	1836.4225780282	0.000113043552775258	0.0496437304246481	1.23985481111843	0	0	0	PFBS1vsDMSO.txt	6194	RPS6
SMAD5_6566	754.969541153771	0.000164946165438454	0.0496437304246481	-1.36969657098014	0	0	0	PFBS1vsDMSO.txt	4090	SMAD5
STAT4_25843	46.2354490013965	0.000219261041793982	0.0496437304246481	-2.39488752629043	0	1	0	PFBS1vsDMSO.txt	6775	STAT4
TARBP1_6945	78.0443244106297	0.000250024383783902	0.0496437304246481	-2.00345462329387	0	1	0	PFBS1vsDMSO.txt	6894	TARBP1
CANX_21472	948.163501392548	0.000320629123612266	0.0520876585359199	1.48179207127896	0	0	0	PFBS1vsDMSO.txt	821	CANX
TM9SF3_7143	26.8363771483976	0.000295867243446782	0.0520876585359199	-2.22137895682838	0	0	0	PFBS1vsDMSO.txt	56889	TM9SF3
FAM96A_14110	177.767386980593	0.000417807541590698	0.0533301483444698	-1.68627087571417	0	0	0	PFBS1vsDMSO.txt	84191	FAM96A
HADHA_2875	732.807779695993	0.000412722330911977	0.0533301483444698	1.29033359645847	0	0	0	PFBS1vsDMSO.txt	3030	HADHA
MSI2_28267	47.3322363102251	0.00040874912626739	0.0533301483444698	-1.95922127275713	0	0	0	PFBS1vsDMSO.txt	124540	MSI2
CALM1_934	177.598469632035	0.000518240279668732	0.0617396919845349	1.40104621900415	0	0	0	PFBS1vsDMSO.txt	801	CALM1
KLRK1_20413	33.0665434374028	0.00060701453149143	0.0648856580604187	-3.26812840393028	0	0	0	PFBS1vsDMSO.txt	22914	KLRK1
LSM5_3894	139.607672977705	0.000617267032471806	0.0648856580604187	-1.59550650299569	0	0	0	PFBS1vsDMSO.txt	23658	LSM5
RPL17_5919	332.507535146374	0.000674816263596419	0.0669942590581556	1.3964217800189	0	0	0	PFBS1vsDMSO.txt	6139	RPL17
ACAA1_48	456.087495459351	0.00124154357821608	0.0690338827253149	-1.49837207425929	0	0	0	PFBS1vsDMSO.txt	30	ACAA1
ACSL1_75	2953.11336740348	0.00117561208744372	0.0690338827253149	1.31621642863787	0	0	0	PFBS1vsDMSO.txt	2180	ACSL1
ADH5_132	917.357635209292	0.00133387718235661	0.0690338827253149	1.30338056310089	0	0	0	PFBS1vsDMSO.txt	128	ADH5
CLTC_1405	1954.86165488531	0.00125101096827633	0.0690338827253149	1.20016732686579	0	0	0	PFBS1vsDMSO.txt	1213	CLTC
CTPS1_16302	342.880242874294	0.00098653380104808	0.0690338827253149	-1.73114678610681	0	0	0	PFBS1vsDMSO.txt	1503	CTPS1
GGT1_27266	564.500957819751	0.00105577645194229	0.0690338827253149	1.31445421714561	0	0	0	PFBS1vsDMSO.txt	2678	GGT1
JMJD6_3471	141.4273807983	0.00113591934364298	0.0690338827253149	-1.56428811629528	0	0	0	PFBS1vsDMSO.txt	23210	JMJD6
LOC100506948_28405	28.4848896166276	0.00103005085618545	0.0690338827253149	-2.94638458553501	0	0	0	PFBS1vsDMSO.txt	100506948	LOC100506948
MAT2A_4039	967.055092690571	0.00122958914291768	0.0690338827253149	-1.60368277203299	0	0	0	PFBS1vsDMSO.txt	4144	MAT2A
NPC1_4646	264.909936428132	0.00130499873038206	0.0690338827253149	-1.31539084071063	0	0	0	PFBS1vsDMSO.txt	4864	NPC1
PAK1_4912	70.7292946458358	0.00107422872102456	0.0690338827253149	1.64577477404176	0	0	0	PFBS1vsDMSO.txt	5058	PAK1
PRDX2_25446	2172.9386957273	0.000861638165218854	0.0690338827253149	1.2752427025775	0	0	0	PFBS1vsDMSO.txt	7001	PRDX2
RABGGTB_10572	474.663099795528	0.00133500427261924	0.0690338827253149	-1.32683522636854	0	0	0	PFBS1vsDMSO.txt	5876	RABGGTB
SLC2A14_11487	39.6319894111956	0.000959862027889332	0.0690338827253149	-4.76439881971207	0	0	0	PFBS1vsDMSO.txt	144195	SLC2A14
DAPK1_28743	171.030991542827	0.000893546028437762	0.0690338827253149	-1.49931174806205	0	0	0	PFBS1vsDMSO.txt	1612	DAPK1
HIST1H2BL_19649	351.968984720237	0.00118227982511796	0.0690338827253149	1.40394753524357	0	0	0	PFBS1vsDMSO.txt	8340	HIST1H2BL
LOC220729_29034	184.026594676358	0.00135209059618692	0.0690338827253149	-1.72009400556787	0	0	0	PFBS1vsDMSO.txt	220729	LOC220729
MAPK14_4000	262.45060707084	0.00147516728007699	0.0732256647082659	-1.53416711250616	0	0	0	PFBS1vsDMSO.txt	1432	MAPK14
GEMIN5_22827	124.731332583284	0.00207929934083911	0.0900454286796369	-1.48512060821631	0	0	0	PFBS1vsDMSO.txt	25929	GEMIN5
GTF2H2C_19129	721.721712315341	0.00208273352767835	0.0900454286796369	-1.39682333003446	0	0	0	PFBS1vsDMSO.txt	730394	GTF2H2C
H2AFV_27300	47.2240155469021	0.00200343555135298	0.0900454286796369	1.68931014181994	0	0	0	PFBS1vsDMSO.txt	94239	H2AFV
IER2_3213	209.527261150724	0.00211634471435073	0.0900454286796369	-1.77748097423749	0	0	0	PFBS1vsDMSO.txt	9592	IER2
NR2F6_4684	57.5025780186203	0.00193981859790033	0.0900454286796369	1.67951965115252	0	0	0	PFBS1vsDMSO.txt	2063	NR2F6
SRP9_6762	1171.38119567374	0.00207599517446028	0.0900454286796369	1.21959393884034	0	0	0	PFBS1vsDMSO.txt	6726	SRP9
ALDH3A2_26575	1589.13053211067	0.00222590090653956	0.0920146567069121	1.21197333147378	0	0	0	PFBS1vsDMSO.txt	224	ALDH3A2
PROS1_5451	2029.82840521045	0.00226560990212878	0.0920146567069121	1.29355685646588	0	0	0	PFBS1vsDMSO.txt	5627	PROS1
KLRC2_12242	36.8491099021258	0.00238020236342183	0.0945204805207735	-2.44758632839421	0	0	0	PFBS1vsDMSO.txt	3822	KLRC2
TNFRSF10B_23818	413.093020982338	0.00247476453292201	0.0961392221811225	-1.30842218208299	0	0	0	PFBS1vsDMSO.txt	8795	TNFRSF10B
CNOT4_1427	246.788880408178	0.00278043643932815	0.0993727983415881	-1.30806880755429	0	0	0	PFBS1vsDMSO.txt	4850	CNOT4
MBNL2_4059	2460.85141023743	0.00266335373529351	0.0993727983415881	-1.37984113500626	0	0	0	PFBS1vsDMSO.txt	10150	MBNL2
PUS1_11654	63.0542755085234	0.00268842386096681	0.0993727983415881	-1.62051440396842	0	0	0	PFBS1vsDMSO.txt	80324	PUS1
SH3GLB1_16515	251.490819584646	0.00275501783471503	0.0993727983415881	1.24900566661221	0	0	0	PFBS1vsDMSO.txt	51100	SH3GLB1
CASP3_983	209.459473605334	0.0029366023174214	0.100088074373391	-1.33976189407941	0	0	0	PFBS1vsDMSO.txt	836	CASP3
EXOG_21490	88.4086507301169	0.00296847674414645	0.100088074373391	-1.65779189994009	0	0	0	PFBS1vsDMSO.txt	9941	EXOG
VEGFA_28053	486.540333198326	0.00296799380372019	0.100088074373391	-1.65124848437187	0	0	0	PFBS1vsDMSO.txt	7422	VEGFA
S100A13_27820	239.615794392778	0.00304861668555798	0.10088662994615	1.50867584958047	0	0	0	PFBS1vsDMSO.txt	6284	S100A13
BCL2L1_21647	1833.49505704309	0.00317592730977627	0.102547579118208	-1.33273362282292	0	0	0	PFBS1vsDMSO.txt	598	BCL2L1
BNIP3L_746	410.560934960332	0.00334854289304575	0.102547579118208	1.28224629613389	0	0	0	PFBS1vsDMSO.txt	665	BNIP3L
ID1_14943	45.4175891017738	0.0033857342853801	0.102547579118208	-4.55699282817838	0	0	0	PFBS1vsDMSO.txt	3397	ID1
MALT1_3941	100.27317652267	0.00331458711899548	0.102547579118208	-1.69876591941993	0	0	0	PFBS1vsDMSO.txt	10892	MALT1
NFKBIZ_27582	303.409307263357	0.00325518915865309	0.102547579118208	-1.58230756615759	0	0	0	PFBS1vsDMSO.txt	64332	NFKBIZ
BCL2L11_26886	87.354033246497	0.00352604127821911	0.103295668265206	-1.67335295044085	0	0	0	PFBS1vsDMSO.txt	10018	BCL2L11
TM9SF2_7142	1812.91906292947	0.00347375690267189	0.103295668265206	1.1592728059827	0	0	0	PFBS1vsDMSO.txt	9375	TM9SF2
NDUFB3_18124	945.594516401798	0.00363077602528901	0.104648334793411	1.20347221350817	0	0	0	PFBS1vsDMSO.txt	4709	NDUFB3
UBA52_7459	2512.23079285613	0.00382836873675904	0.108591983056959	1.21978300186294	0	0	0	PFBS1vsDMSO.txt	7311	UBA52
