probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
BRCA1_26902	6.97517442353885	0.00101688024122692	0.552165970986219	-38.1889630197712	0	0	0	PFOS0.02vsDMSO.txt	672	BRCA1
EXOSC5_27191	19.5480736171803	0.000664692073319258	0.552165970986219	-8.821100175977	0	0	0	PFOS0.02vsDMSO.txt	56915	EXOSC5
SNAI2_24257	108.240877956171	0.000718330710963409	0.552165970986219	-2.94913217417939	0	0	0	PFOS0.02vsDMSO.txt	6591	SNAI2
TUBB2B_13577	15.3720397601869	0.000938917790907511	0.552165970986219	-10.1274088408396	0	0	0	PFOS0.02vsDMSO.txt	347733	TUBB2B
PSMA1_16796	110.050297702635	0.00155115795762176	0.673823016790893	-1.87969749690145	0	0	0	PFOS0.02vsDMSO.txt	#N/A	PSMA1
A2M_12371	3819.71002661729	0.983187068098198	0.999324110868302	1.0035312035738	0	0	0	PFOS0.02vsDMSO.txt	2	A2M
AARS_3	437.555555338717	0.832608215572389	0.999324110868302	1.02986498515094	0	0	0	PFOS0.02vsDMSO.txt	16	AARS
AASDHPPT_21936	193.478970199715	0.672364357682899	0.999324110868302	1.06591954085685	0	0	0	PFOS0.02vsDMSO.txt	60496	AASDHPPT
AATF_26432	95.0081492364865	0.912155400710384	0.999324110868302	-1.02580038753398	0	0	0	PFOS0.02vsDMSO.txt	26574	AATF
ABCA6_22690	255.213522421864	0.680613277611945	0.999324110868302	-1.08536702973444	0	0	0	PFOS0.02vsDMSO.txt	23460	ABCA6
ABCA6_28368	565.044754232749	0.937132224345872	0.999324110868302	-1.01186590661637	0	0	0	PFOS0.02vsDMSO.txt	23460	ABCA6
ABCB1_12	315.625288198992	0.319702007052421	0.999324110868302	-1.15662763332127	0	0	0	PFOS0.02vsDMSO.txt	5243	ABCB1
ABCB10_14348	96.4877750477664	0.883772027455886	0.999324110868302	1.02601626177622	0	0	0	PFOS0.02vsDMSO.txt	23456	ABCB10
ABCB11_21010	70.0248539011186	0.988903003256684	0.999324110868302	1.00429610675256	0	0	0	PFOS0.02vsDMSO.txt	8647	ABCB11
ABCB6_26787	25.5574387387955	0.824441746874432	0.999324110868302	-1.12527080344084	0	0	0	PFOS0.02vsDMSO.txt	10058	ABCB6
ABCC1_15868	57.6782907947605	0.105854288524019	0.999324110868302	-1.57464073396499	0	0	0	PFOS0.02vsDMSO.txt	4363	ABCC1
ABCC2_22	2456.77095470855	0.316294049439683	0.999324110868302	-1.16555812752455	0	0	0	PFOS0.02vsDMSO.txt	1244	ABCC2
ABCC2_26620	1355.8792966755	0.532802610040229	0.999324110868302	-1.11332592741859	0	0	0	PFOS0.02vsDMSO.txt	1244	ABCC2
ABCC3_23353	58.7511252424697	0.429973540606277	0.999324110868302	1.26887949837396	0	0	0	PFOS0.02vsDMSO.txt	8714	ABCC3
ABCC3_26788	655.343570197701	0.46261650823435	0.999324110868302	1.11460900189546	0	0	0	PFOS0.02vsDMSO.txt	8714	ABCC3
ABCC4_16668	45.2363978414748	0.0955369118212393	0.999324110868302	1.61539727070783	0	0	0	PFOS0.02vsDMSO.txt	10257	ABCC4
