probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
PLIN2_21957	19734.504814942	1.43929740320062e-77	3.16357569223496e-74	4.76962713529086	1	0	0	PFOA50vsDMSO.txt	123	PLIN2
SLC27A2_6426	660.470880405551	2.01404832204028e-52	2.21343910592226e-49	3.82834016670564	1	0	0	PFOA50vsDMSO.txt	11001	SLC27A2
HMGCS2_16503	29150.9518867786	1.91236125093714e-47	1.40112334318661e-44	4.02039053685454	1	0	0	PFOA50vsDMSO.txt	3158	HMGCS2
HADHA_2875	1114.2078620275	5.64447991471407e-41	3.10164171313538e-38	3.5323628946592	1	0	0	PFOA50vsDMSO.txt	3030	HADHA
FABP1_11582	40295.8047640634	4.3941170651879e-27	1.9316538618566e-24	6.31229219905287	1	0	0	PFOA50vsDMSO.txt	2168	FABP1
ACSL1_75	6702.46152187395	7.58303648712895e-27	2.77791903311824e-24	3.52548139364684	1	0	0	PFOA50vsDMSO.txt	2180	ACSL1
CYP4A11_15140	5525.91921726282	7.14574285785943e-23	2.24376325736786e-20	2.31613447407748	1	0	0	PFOA50vsDMSO.txt	1579	CYP4A11
GGH_2639	1568.36208041419	4.82650631797049e-19	1.32608261086239e-16	-2.2272528995201	0	1	0	PFOA50vsDMSO.txt	8836	GGH
SLC10A1_19648	423.955807023497	6.58778126748745e-19	1.60888258065971e-16	-5.03813662227576	0	1	0	PFOA50vsDMSO.txt	6554	SLC10A1
ATF5_501	4922.250473629	4.71737633638461e-18	1.03687931873734e-15	2.4507847194689	1	0	0	PFOA50vsDMSO.txt	22809	ATF5
FMO5_11213	715.313484955794	2.55962312899388e-17	5.11459239775322e-15	-3.19847734162772	0	1	0	PFOA50vsDMSO.txt	2330	FMO5
ACOX1_20713	2348.88134939806	3.45091587061605e-17	6.32092756967839e-15	2.00735446082376	1	0	0	PFOA50vsDMSO.txt	51	ACOX1
EIF4EBP1_2107	872.751322527205	1.62064001355005e-16	2.74012826906385e-14	1.8324450598427	1	0	0	PFOA50vsDMSO.txt	1978	EIF4EBP1
PHGDH_5113	276.628878391964	3.38167948159634e-15	5.30923678610625e-13	3.45935024832104	1	0	0	PFOA50vsDMSO.txt	26227	PHGDH
CYP4A22_22794	2728.21464049344	3.80215012664267e-15	5.57141731890706e-13	2.44489737937544	1	0	0	PFOA50vsDMSO.txt	284541	CYP4A22
ACADVL_20681	2311.053969573	4.85937314792247e-15	6.28288363478446e-13	2.36554848636594	1	0	0	PFOA50vsDMSO.txt	37	ACADVL
TRIB3_7337	1570.54122977288	4.68029130344917e-15	6.28288363478446e-13	3.76108002458956	1	0	0	PFOA50vsDMSO.txt	57761	TRIB3
ACADM_22566	668.348289784754	7.27178228530595e-15	8.87965414616805e-13	2.35087344278098	1	0	0	PFOA50vsDMSO.txt	34	ACADM
