probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
FN1_27231	10279.3137914148	1.45985213689165e-14	2.85401092762318e-11	-2.29935134124376	0	1	0	PFOS2vsDMSO.txt	2335	FN1
FN1_2459	6416.35301756295	2.95340816780939e-13	2.88695648403368e-10	-2.15843872276314	0	1	0	PFOS2vsDMSO.txt	2335	FN1
FN1_13666	3586.29276440472	1.24823046591749e-10	8.13430186956232e-08	-2.02307388482918	0	1	0	PFOS2vsDMSO.txt	2335	FN1
PPARG_28287	896.143510058737	2.05912189516033e-06	0.00100639582625961	1.94605196389417	1	0	0	PFOS2vsDMSO.txt	5468	PPARG
NOLC1_4626	165.927973680991	3.37544795316604e-06	0.00131980014968792	-2.48322268743181	0	1	0	PFOS2vsDMSO.txt	9221	NOLC1
CAV2_15304	252.160268979272	6.66821079770279e-06	0.00217272535158482	-2.52859233919536	0	1	0	PFOS2vsDMSO.txt	858	CAV2
CRYZ_1586	1221.13850099501	1.16875977648678e-05	0.00326417909004522	-1.9384813938778	0	1	0	PFOS2vsDMSO.txt	1429	CRYZ
NR1H3_26446	550.212493336405	2.18760011932047e-05	0.00439485253241201	2.46773273676552	1	0	0	PFOS2vsDMSO.txt	10062	NR1H3
SLC22A7_18103	1334.54548286477	1.913704268162e-05	0.00439485253241201	-1.64360856977504	0	1	0	PFOS2vsDMSO.txt	10864	SLC22A7
UGT2B7_7548	969.845800508955	2.24800641044093e-05	0.00439485253241201	-2.18423561427319	0	1	0	PFOS2vsDMSO.txt	7364	UGT2B7
NR1H4_25084	789.458091769239	2.76892886789086e-05	0.0047843299099069	-1.68207436886616	0	1	0	PFOS2vsDMSO.txt	9971	NR1H4
STAP2_6820	597.998105181935	2.93667309047994e-05	0.0047843299099069	-1.62270807230693	0	1	0	PFOS2vsDMSO.txt	55620	STAP2
CYP3A4_20661	12288.7886951583	3.24659015350975e-05	0.00488237211547043	2.35498053921013	1	0	0	PFOS2vsDMSO.txt	1576	CYP3A4
CYP3A5_27090	17260.1096199286	4.52916145203309e-05	0.00632465045623193	1.91817302967341	1	0	0	PFOS2vsDMSO.txt	1577	CYP3A5
ATP6AP1_14351	444.738609424549	4.91914374752295e-05	0.00641128401760491	2.04923194281773	1	0	0	PFOS2vsDMSO.txt	537	ATP6AP1
CTSL_1647	183.340656056772	6.71891291031305e-05	0.00820967171228875	2.18331832287919	1	0	0	PFOS2vsDMSO.txt	1514	CTSL
EFCAB14_19164	209.443513722549	0.000102083810077586	0.0110874360389823	-2.12889556092932	0	1	0	PFOS2vsDMSO.txt	9813	EFCAB14
SLCO1B1_14765	4106.60965753604	0.000100655582657545	0.0110874360389823	-1.48476268777874	0	0	0	PFOS2vsDMSO.txt	10599	SLCO1B1
OAZ1_19069	6650.88384611695	0.000122368549639169	0.0119615257272288	1.31497982187051	0	0	0	PFOS2vsDMSO.txt	4946	OAZ1
RAB6C_19175	107.867230992044	0.000119822359725928	0.0119615257272288	-2.43668983335511	0	1	0	PFOS2vsDMSO.txt	84084	RAB6C
HLA-DMB_10963	212.301445351002	0.000149351913953119	0.0139039519894451	-2.51186463009525	0	1	0	PFOS2vsDMSO.txt	3109	HLA-DMB
CD36_25102	264.512600104845	0.000170830433329339	0.0147698276767576	2.72433736619591	1	0	0	PFOS2vsDMSO.txt	948	CD36
NRP1_4724	493.708038414374	0.00017376267855009	0.0147698276767576	2.21443555831072	1	0	0	PFOS2vsDMSO.txt	8829	NRP1
GPR65_23391	53.2557817405974	0.00019502208259751	0.0158861738115888	2.72486458382933	1	0	0	PFOS2vsDMSO.txt	8477	GPR65
